siren,nom_complet,nom_raison_sociale,sigle,nombre_etablissements,nombre_etablissements_ouverts,code_postal,libelle_commune,departement,region,adresse,latitude,longitude,date_creation,etat_administratif,tranche_effectif_salarie,caractere_employeur,categorie_entreprise,nature_juridique
352939649,FRANCOISE DE BOUET DU PORTAL,,,3,1,92500,RUEIL-MALMAISON,92,11,8 RUE DE LA MELONNIERE 92500 RUEIL-MALMAISON,48.856636083,2.188552648,1990-01-01,A,NN,,PME,1000
352948921,PASCAL GRANIE,,,4,1,82000,MONTAUBAN,82,76,5 RUE HENRI MARRE 82000 MONTAUBAN,44.015952713,1.360176237,1989-10-03,A,NN,,PME,1000
352995047,YVES PRONNIER,,,2,1,21000,DIJON,21,27,9 RUE EMILE POILLOT 21000 DIJON,47.3451976624437,5.04033760529965,1990-01-09,A,NN,,PME,1000
353023575,EDDY BLOY,,,1,1,69140,RILLIEUX-LA-PAPE,69,84,619 CHEMIN DE VIRALAMANDE 69140 RILLIEUX-LA-PAPE,45.805978241,4.8761702326,1983-01-01,A,NN,,PME,1000
353027469,CABINET THIERRY RANTY,CABINET THIERRY RANTY,,2,1,87000,LIMOGES,87,75,49 BOULEVARD CARNOT 87000 LIMOGES,45.8331646910899,1.2581791277498,1990-01-01,A,NN,,PME,2310
353029275,PERIAL COURTAGE ET PLACEMENTS,PERIAL COURTAGE ET PLACEMENTS,,4,1,75017,PARIS,75,11,34 RUE GUERSANT 75017 PARIS,48.882033981,2.2888299695,1990-01-01,A,NN,,ETI,5710
353031230,CHRISTIAN ZATTARA,,,2,1,77570,CHATEAU-LANDON,77,11,6 PLACE DU MARCHE 77570 CHATEAU-LANDON,48.149879624,2.7029260284,1990-01-08,A,NN,,PME,1000
353047608,ASSURANCE COURTAGE LAVEAUCOUPET,ASSURANCE COURTAGE LAVEAUCOUPET,,2,1,72000,LE MANS,72,52,51 RUE SAINTE CROIX 72000 LE MANS,48.003947907,0.2034985377,1990-01-01,A,NN,,PME,5499
353134372,MURAILLE MICHEL ROUX OLIVIER ET HELENE,MURAILLE MICHEL ROUX OLIVIER ET HELENE,,6,1,84200,CARPENTRAS,84,93,ROND POINT LES CROISIERES 84200 CARPENTRAS,44.046029849,5.0303150656,1989-07-01,A,NN,,PME,2310
353162340,ASSUR OUEST,ASSUR OUEST,,5,1,72000,LE MANS,72,52,ZAC MARAIS MONTHEARD 25 RUE DES MARAIS 72000 LE MANS,47.9949446877229,0.213794261715123,1990-01-02,A,NN,,PME,5499
353226285,JACQUES ANDRE,,,1,1,93700,DRANCY,93,11,APPT 920 1 ALLEE JEAN MOULIN 93700 DRANCY,48.9187590041342,2.41789167849583,1990-01-26,A,NN,,PME,1000
353239973,PIERRE MARION-GARDES,,,3,1,13012,MARSEILLE,13,93,35 BOULEVARD DES ALPES 13012 MARSEILLE,43.302380204,5.4151364975,1990-01-27,A,NN,,PME,1000
353243967,CABINET D ASSURANCE FONDEUR SIMON,CABINET D ASSURANCE FONDEUR SIMON,,2,1,54400,LONGWY,54,44,22 RUE PIERRE ALBERT LABRO 54400 LONGWY,49.512877362,5.7669447862,1990-01-02,A,NN,,PME,2310
353249725,MICHEL FONDEUR,,,2,1,54400,LONGWY,54,44,22 RUE PIERRE ALBERT LABRO 54400 LONGWY,49.512877362,5.7669447862,1990-01-02,A,NN,,PME,1000
353252414,OLIVIER DERRIEN,,,4,1,85400,LUCON,85,52,1 AVENUE DU PRESID WILSON 85400 LUCON,46.457035345,-1.16645013,1990-01-01,A,01,,PME,1000
353297005,LOUIS GROBOST,,,4,1,58000,NEVERS,58,27,77 RUE PAUL VAILLANT COUTURIER 58000 NEVERS,46.996543722,3.1567679306,1990-01-01,A,NN,,PME,1000
353314529,LICHELLE DOUCET,,,1,1,75018,PARIS,75,11,77 BOULEVARD NEY 75018 PARIS,48.897648608,2.3390186633,1989-07-26,A,NN,,PME,1000
353356439,UNEP DIFFUSION COURTAGE,UNEP DIFFUSION COURTAGE,,6,1,75008,PARIS,75,11,12 RUE CLAPEYRON 75008 PARIS,48.881843469,2.3241763645,1990-02-01,A,12,,ETI,5710
353386279,JEAN-JACQUES MUNTZER,,,1,1,75017,PARIS,75,11,4 RUE CHARLES TOURNEMIRE 75017 PARIS,48.88592566,2.2857455686,1990-01-01,A,NN,,PME,1000
353421761,SUCRE CONSULTING INTERNATIONAL,SUCRE CONSULTING INTERNATIONAL,,2,1,75008,PARIS,75,11,20 A 22 20 RUE DE LA VILLE L'EVEQUE 75008 PARIS,48.872050478,2.3199336509,1990-01-23,A,NN,,GE,5710
353459464,SCDF GARNODIER ALAIN ET ELISABETH,SCDF GARNODIER ALAIN ET ELISABETH,,1,1,06600,ANTIBES,06,93,LE CHARME 13 BOULEVARD DUGOMMIER 06600 ANTIBES,43.581734624,7.1191061424,1990-01-10,A,NN,,PME,2210
353483878,FRANCOIS DURAND,,,1,1,34000,MONTPELLIER,34,76,11 RUE DE MAGUELONE 34000 MONTPELLIER,43.6071068369141,3.8798135753545,1989-12-25,A,NN,,PME,1000
353505886,FREDERIC LUBSZYNSKI,,,1,1,78100,SAINT-GERMAIN-EN-LAYE,78,11,3 RUE SAINT PIERRE 78100 SAINT-GERMAIN-EN-LAYE,48.895363675,2.0927094826,1990-03-01,A,02,,PME,1000
353526726,JEAN-CLAUDE CUTAJAR,,,3,1,72000,LE MANS,72,52,PASSAGE DU COMMERCE 11 PLACE DE LA REPUBLIQUE 72000 LE MANS,48.0039196557116,0.197809490509322,1989-12-25,A,NN,,PME,1000
342967379,ANTOINE BARON,,,1,1,37240,LE LOUROUX,37,24,LA RAUDIERE 37240 LE LOUROUX,47.153145894,0.7131877408,1987-01-01,A,NN,,PME,1000
342974656,LACAN CONSEILS ASSURANCE S A,LACAN CONSEILS ASSURANCE S A,,3,1,92200,NEUILLY-SUR-SEINE,92,11,A 8 2 RUE ANCELLE 92200 NEUILLY-SUR-SEINE,48.8814668982215,2.2682563220925,1987-11-16,A,NN,,PME,5599
342982535,SOC CASADAVAL ET DE ST BLANQUAT,SOC CASADAVAL ET DE ST BLANQUAT,,3,1,31400,TOULOUSE,31,76,43 B RUE DE FLEURANCE 31400 TOULOUSE,43.5931092589633,1.45651605272445,1987-11-01,A,NN,,PME,2385
342989977,NOEUX ASSUR,NOEUX ASSUR,,1,1,62290,NŒUX-LES-MINES,62,32,194 RUE NATIONALE 62290 NŒUX-LES-MINES,50.478398565,2.6644127883,1987-10-01,A,01,,PME,5499
343044509,SYLVIANE DEVILLERS (PETIT),,,1,1,60350,BERNEUIL-SUR-AISNE,60,32,25 RUE DES MAZURES 60350 BERNEUIL-SUR-AISNE,49.412864936,3.0021586936,1987-01-01,A,NN,,PME,1000
343166740,BOSCQ MICHEL ET JEAN LOUIS,BOSCQ MICHEL ET JEAN LOUIS,,1,1,33230,COUTRAS,33,75,38 RUE GAMBETTA 33230 COUTRAS,45.042659104,-0.129847204,1986-12-31,A,NN,,PME,2310
343278669,CHRISTOPHE MERIAN,,,1,1,67160,WISSEMBOURG,67,44,8 RUE ESELER 67160 WISSEMBOURG,49.034574793,7.9448984322,1987-11-01,A,01,,PME,1000
343309431,INSTITUT CONSEILS PLACEMENTS FINANCIERS (ICPF),INSTITUT CONSEILS PLACEMENTS FINANCIERS,ICPF,2,1,21000,DIJON,21,27,7 PLACE AUGUSTE DUBOIS 21000 DIJON,47.3251602218361,5.03273870278438,1988-01-05,A,NN,,PME,5499
343349007,JEAN PAUL HERRY (HERRY ASSURANCES & PATRIMOINE),,,5,1,29200,BREST,29,53,PORT DE COMMERCE 6 RUE PORSTREIN 29200 BREST,48.3822145535858,-4.48751443955092,1988-01-01,A,NN,,PME,1000
343381356,ALAIN GRANDI (CABINET GRANDI ALAIN),,,1,1,69006,LYON,69,84,104 COURS VITTON 69006 LYON,45.770180901,4.8609474394,1987-09-17,A,NN,,PME,1000
343438933,JACQUES CAROLUS,,,1,1,59173,LYNDE,59,32,ROUTE NATIONALE 59173 LYNDE,50.730476213,2.4634653126,1979-03-01,A,NN,,PME,1000
343492849,JEAN-PAUL CHARLES,,,3,1,23130,CHENERAILLES,23,75,5 PL LIBERTE 23130 CHENERAILLES,46.112281588,2.1770889068,1987-12-05,A,NN,,PME,1000
343510111,XAVIER CHABERT,,,3,1,38160,SAINT-MARCELLIN,38,84,28 AVENUE DU DOCTEUR CARRIER 38160 SAINT-MARCELLIN,45.150062686,5.3110578854,1987-07-01,A,02,,PME,1000
343550224,PASCAL CLERY,,,3,1,56500,LOCMINE,56,53,3 ALLEE FORESTIERE 56500 LOCMINE,47.878295245,-2.825989099,1987-10-07,A,01,,PME,1000
343583423,REGIS RATEL,,,1,1,62190,LILLERS,62,32,174 BOULEVARD DE PARIS 62190 LILLERS,50.550549377,2.474904858,1988-01-04,A,NN,,PME,1000
343620852,SERGE DESFROMONT,,,4,1,34290,SERVIAN,34,76,3 PLACE DU MARCHE 34290 SERVIAN,43.4266502771286,3.29986248775475,1988-01-01,A,NN,,PME,1000
343691358,CLAUDE MEDDAHI,,,2,1,57800,FREYMING-MERLEBACH,57,44,154 RUE DE BOURGOGNE 57800 FREYMING-MERLEBACH,49.158481151,6.8043232066,1987-04-01,A,NN,,PME,1000
343739850,SARL FINAC KENNEDY TRANSACTIONS,SARL FINAC KENNEDY TRANSACTIONS,,2,1,66330,CABESTANY,66,76,38 RUE LOUIS DE ST JUST 66330 CABESTANY,42.674874867,2.9365932497,1988-01-11,A,NN,,PME,5499
343744983,NATHALIE DELOUCHE,,,2,1,83320,CARQUEIRANNE,83,93,5 AVENUE JULES MASSENET 83320 CARQUEIRANNE,43.089267303,6.0784197127,1988-01-01,A,NN,,PME,1000
343747911,JEAN-PIERRE LIROT,,,4,1,17000,LA ROCHELLE,17,75,67 RUE EMILE NORMANDIN 17000 LA ROCHELLE,46.1478268965996,-1.14315672576591,1988-01-04,A,NN,,PME,1000
343770186,JEAN LE DOARE,,,1,1,29150,CHATEAULIN,29,53,19 QUAI COSMAO 29150 CHATEAULIN,48.197246929,-4.092733356,1988-01-01,A,01,,PME,1000
343804704,DOMINIQUE LUSIEUX,,,3,1,70000,VESOUL,70,27,6 RUE JEAN PARMANTIER 70000 VESOUL,47.613358199,6.1505426872,1988-01-22,A,NN,,PME,1000
343808077,RAYMONDE REIN (BITTIGHOFFER),,,1,1,68130,ALTKIRCH,68,44,2 RUE DES PRES 68130 ALTKIRCH,47.6204981,7.2306662616,1982-11-01,A,NN,,PME,1000
343891362,PHILIPPE LLORY,,,2,1,66000,PERPIGNAN,66,76,45 BOULEVARD GEORGES CLEMENCEAU 66000 PERPIGNAN,42.69943247,2.8890356846,1987-11-01,A,01,,PME,1000
343891438,JACQUES LAPORTE,,,2,1,34500,BEZIERS,34,76,6 RUE SOLFERINO 34500 BEZIERS,43.3436794948197,3.21761802407902,1988-02-01,A,02,,PME,1000
343927257,COURTAGE CAILLAUD,COURTAGE CAILLAUD,,3,1,36000,CHATEAUROUX,36,24,41 AVENUE DE VERDUN 36000 CHATEAUROUX,46.806042855,1.6941757053,1988-03-01,A,01,,PME,5499
343967691,DB CONSULTANTS,DB CONSULTANTS,,1,1,75015,PARIS,75,11,83 AVENUE EMILE ZOLA 75015 PARIS,48.84671858,2.2874018388,1988-01-01,A,NN,,PME,5499
343986022,DOMINIQUE PARISOT,,,1,1,70000,VESOUL,70,27,3 RUE DE FRANCHE COMTE 70000 VESOUL,47.6188456074549,6.15659653428785,1988-02-01,A,NN,,PME,1000
343986816,THIERRY TEBOUL (THIERRY TEBOUL),,,2,1,92370,CHAVILLE,92,11,19 RUE DE LA MARTINIERE 92370 CHAVILLE,48.8131864509527,2.18615311233988,1987-09-15,A,NN,,PME,1000
344043658,VIP CONSEILS,VIP CONSEILS,,6,1,75016,PARIS,75,11,3 RUE KEPLER 75016 PARIS,48.869552834,2.2974047148,1988-01-01,A,12,,GE,5599
344154497,MICHEL QUESNEE,,,1,1,14000,CAEN,14,28,42 AVENUE DU 6 JUIN 14000 CAEN,49.179329627,-0.355200894,1988-03-01,A,NN,,PME,1000
344161963,PIERRE FONTAINE-VIVE,,,4,1,73100,AIX LES BAINS,73,84,1 BD PDT WILSON 73100 AIX LES BAINS,45.690254894,5.9102589034,1987-09-01,A,NN,,PME,1000
344182647,PATRICK CROSTA,,,3,1,13006,MARSEILLE,13,93,146 RUE PARADIS 13006 MARSEILLE,43.286791701,5.379147702,1988-03-01,A,NN,,PME,1000
344183249,MARIE GERARD (CHARLES),,,1,1,22580,PLOUHA,22,53,39 RUE DE KERMARIA 22580 PLOUHA,48.677012406,-2.941325841,1986-12-01,A,NN,,PME,1000
344185103,JEAN-MICHEL BLIN,,,1,1,35540,PLERGUER,35,53,LD LE CALVAIRE 35540 PLERGUER,48.524022388,-1.847847925,1988-02-01,A,NN,,PME,1000
344208301,MICHELINE AKNIN CONSEIL FIDELISATION (AMCF),MICHELINE AKNIN CONSEIL FIDELISATION,AMCF,1,1,75013,PARIS,75,11,241 RUE DE TOLBIAC 75013 PARIS,48.826221403,2.3425926918,1988-03-16,A,01,,PME,5710
344294848,MARIE COUDERT (LAUBY),,,1,1,23460,SAINT-YRIEIX-LA-MONTAGNE,23,75,LD MADERY 23460 SAINT-YRIEIX-LA-MONTAGNE,45.884625565,2.0026194358,1987-01-01,A,NN,,PME,1000
344348883,PHILIPPE BARREAU,,,3,1,49400,SAUMUR,49,52,11 PLACE DE LA BILANGE 49400 SAUMUR,47.260349311,-0.07752796,1988-01-01,A,00,,PME,1000
344361662,CHRISTIAN KAUS,,,1,1,62300,LENS,62,32,18 RUE SERAPHIN CORDIER 62300 LENS,50.429818951,2.8361946825,1988-03-16,A,NN,,PME,1000
344363338,FRANCOIS GONZALEZ,,,6,1,17200,ROYAN,17,75,16 RUE NOTRE-DAME 17200 ROYAN,45.62383415,-1.030926433,1988-02-01,A,NN,,PME,1000
344385273,KADI EL HOUTI,,,3,1,51100,REIMS,51,44,10 RUE DE RILLY-LA-MONTAGNE 51100 REIMS,49.234989613,4.0053552311,1988-04-08,A,NN,,PME,1000
344389119,SARL CAP COURTAGES EN ASSURANCES (CAP),SARL CAP COURTAGES EN ASSURANCES,CAP,2,1,54500,VANDŒUVRE-LES-NANCY,54,44,C.C. DES VILLES DE FRANCE 7 ALLEE DE VINCENNES 54500 VANDŒUVRE-LES-NANCY,48.655261667,6.1342169091,1988-03-15,A,02,,PME,5499
344500236,DANIEL VAYSSADE,,,2,1,75018,PARIS,75,11,114 RUE ORDENER 75018 PARIS,48.893245815,2.3398847103,1988-04-01,A,NN,,PME,1000
307053942,JEAN-MARC HUE,,,1,1,41000,BLOIS,41,24,28 AVENUE DU MARECHAL MAUNOURY 41000 BLOIS,47.5916845634445,1.33616239340714,1985-12-19,A,NN,,PME,1000
307247486,RENE GAUVRIT,,,1,1,85190,AIZENAY,85,52,20 RUE DES PARCS 85190 AIZENAY,46.742354666,-1.608552573,1976-01-01,A,NN,,PME,1000
307737106,SOCIETE TOULOUSAINE D ASSURANCES (STA),SOCIETE TOULOUSAINE D ASSURANCES,STA,2,1,31000,TOULOUSE,31,76,18 RUE TOLOSANE 31000 TOULOUSE,43.599531768,1.447122284,1976-01-01,A,02,,PME,5499
307900027,THERESE RAFFY (MATTIVI),,,1,1,47000,AGEN,47,75,30 CRS DU NEUVIEME DE LIGNE 47000 AGEN,44.196392208,0.6125857608,1976-01-01,A,NN,,PME,1000
308019678,GRAS G ET HALLE THIERRY,GRAS G ET HALLE THIERRY,,1,1,48200,SAINT-CHELY-D'APCHER,48,76,23 AVENUE DE LA REPUBLIQUE 48200 SAINT-CHELY-D'APCHER,44.805587489,3.2751037601,1900-01-01,A,NN,,PME,2210
308033414,BERNARD ROBERT,,,1,1,66270,LE SOLER,66,76,LD EL PILOU 66270 LE SOLER,42.667651589,2.7752241616,2000-05-10,A,NN,,PME,1000
308055805,CABINET LORRAIN D EXPERTISES,CABINET LORRAIN D EXPERTISES,,2,1,57070,METZ,57,44,10 RUE DES COUTELIERS 57070 METZ,49.116098438,6.2469287232,1976-01-01,A,NN,,PME,5499
308068279,FRANCIS LE LOROUX,,,2,1,51230,GOURGANCON,51,44,4 RUE DE SALON 51230 GOURGANCON,48.687827375,4.0217726947,1976-12-25,A,NN,,PME,1000
308118298,JACQUES PROFFIT,,,1,1,75015,PARIS,75,11,42 RUE ROUELLE 75015 PARIS,48.849677991,2.288998044,1900-01-01,A,NN,,PME,1000
308233691,FEDERAL INSURANCE COMPANY LIMITED,FEDERAL INSURANCE COMPANY LIMITED,,1,1,75002,PARIS,75,11,7 RUE DE LA BOURSE 75002 PARIS,48.869468016,2.3393639887,1973-01-01,A,NN,,PME,3120
308439439,MID ATLANT INSUR LEBLANC,MID ATLANT INSUR LEBLANC,,1,1,75009,PARIS,75,11,7 RUE CADET 75009 PARIS,48.874740782,2.3427506206,1900-01-01,A,NN,,PME,9900
308443852,SOC CIVILE CARRE PECQUENARD,SOC CIVILE CARRE PECQUENARD,,2,1,75020,PARIS,75,11,44 RUE DE LAGNY 75020 PARIS,48.848799887,2.4036740622,1985-04-02,A,NN,,PME,6599
308507961,ALBERT ABITBOL,,,4,1,78600,MAISONS-LAFFITTE,78,11,12 RUE DE PUEBLA 78600 MAISONS-LAFFITTE,48.9477240043306,2.14033366220573,1900-01-01,A,NN,,PME,1000
308528280,JEAN KARCENTI,,,1,1,75009,PARIS,75,11,CTRE INFORM ASSURANCE RETR 47 RUE RICHER 75009 PARIS,48.873992341,2.3432072562,1965-01-01,A,NN,,PME,1000
308556059,MARDOCHEE DANA (DANA CONSEILS),,,4,1,75013,PARIS,75,11,11 RUE CHARCOT 75013 PARIS,48.8309938324861,2.37177344155622,1974-01-01,A,NN,,,1000
308612373,RICHARD MAGRES,,,1,1,03100,MONTLUCON,03,84,33 RUE DOCTEUR ROBERT GAGNE 03100 MONTLUCON,46.347084077,2.5970478033,1987-02-01,A,NN,,PME,1000
308629906,ODETTE LEMARIE (SOURGET),,,1,1,44500,LA BAULE-ESCOUBLAC,44,52,LES BOULEAUX 67 AVENUE LOUIS LAJARRIGE 44500 LA BAULE-ESCOUBLAC,47.28243045,-2.367189863,1976-01-01,A,NN,,PME,1000
308694983,GEORGES SEGUIN,,,1,1,69003,LYON,69,84,2 COURS RICHARD VITTON 69003 LYON,45.753990722,4.8846096962,1900-01-01,A,NN,,PME,1000
308743590,GAUME BRISSON ET GAUBERT,GAUME BRISSON ET GAUBERT,,1,1,26100,ROMANS-SUR-ISERE,26,84,LE MARECHAL 46 RUE PIERRE SEMARD 26100 ROMANS-SUR-ISERE,45.048073246,5.0497589366,1900-01-01,A,NN,,PME,2310
308798818,CABINET MOINE GOURICHON SOTRON,CABINET MOINE GOURICHON SOTRON,,2,1,86000,POITIERS,86,75,LE GRAND LARGE II 8 RUE DU CLOS MARCHAND 86000 POITIERS,46.564087353,0.36275346,1981-02-06,A,NN,,PME,2210
308840479,CHRISTIAN AYMES,,,2,1,72000,LE MANS,72,52,PASSAGE DU COMMERCE 11 PLACE DE LA REPUBLIQUE 72000 LE MANS,48.0039196557116,0.197809490509322,1986-06-30,A,NN,,PME,1000
308858497,SOCIETE EN PARTICIPATION D'AGENTS GENERAUX D'ASSURANCES LIAIGRE SAUPIN CHERON,SOCIETE EN PARTICIPATION D'AGENTS GENERAUX D'ASSURANCES LIAIGRE SAUPIN CHERON,,2,1,85000,LA ROCHE-SUR-YON,85,52,7 PLACE DU THEATRE 85000 LA ROCHE-SUR-YON,46.670845461,-1.430062267,1900-01-01,A,11,,PME,2310
308879584,GABRIEL ROBIN,,,1,1,01660,VANDEINS,01,84,CORBIN 01660 VANDEINS,46.22460252,5.0910087665,1976-01-01,A,NN,,PME,1000
308973148,IFCA VIE (IFCA),IFCA VIE,IFCA,3,1,75017,PARIS,75,11,26 RUE PONCELET 75017 PARIS,48.879437869,2.2978965394,1982-07-23,A,NN,,PME,5499
308979194,DENIS VIARD,,,1,1,54000,NANCY,54,44,25 RUE DE SAINT LAMBERT 54000 NANCY,48.6867539025835,6.16668509629749,1983-07-01,A,NN,,PME,1000
309177012,JEAN-PIERRE BRASIER,,,2,1,62000,ARRAS,62,32,13 RUE GRASSIN BALESDANS 62000 ARRAS,50.288768543,2.7899835283,1900-01-01,A,NN,,PME,1000
309388437,ROGER DUFAYEL,,,1,1,50750,QUIBOU,50,28,9 LA GUESNONNIERE 50750 QUIBOU,49.051458422,-1.211319985,1977-01-01,A,NN,,PME,1000
309593135,PAUL GAMBINI,,,3,1,52000,CHAUMONT,52,44,11 RUE DES HALLES 52000 CHAUMONT,48.110459121,5.1408320718,2003-12-31,A,NN,,PME,1000
309673481,MAURICE TRIPONEL,,,1,1,68500,ORSCHWIHR,68,44,23 RUE DU VAL DU PATRE 68500 ORSCHWIHR,47.9359702549373,7.23127889464923,1900-01-01,A,NN,,PME,1000
309707727,APRIL INTERNATIONAL CARE FRANCE (APRIL INTERNATIONAL EXPAT AIE),APRIL INTERNATIONAL CARE FRANCE,,5,1,75012,PARIS,75,11,14 RUE GERTY ARCHIMEDE 75012 PARIS,48.835833038,2.3884810292,1977-01-01,A,22,,ETI,5710
309823227,ALAIN SCHATTEMAN (CABINET SCHATTEMAN),,,3,1,75019,PARIS,75,11,4 RUE BOTZARIS 75019 PARIS,48.8759322964032,2.38172473313724,1977-01-01,A,NN,,PME,1000
309940252,MICHEL DIET,,,1,1,28400,NOGENT-LE-ROTROU,28,24,11 RUE DE BEAUCE 28400 NOGENT-LE-ROTROU,48.319773216,0.7984908453,1977-01-01,A,NN,,PME,1000
309954279,MATHIAUD BOUCARD COURT ASSURAN,MATHIAUD BOUCARD COURT ASSURAN,,1,1,75009,PARIS,75,11,69 RUE LA FAYETTE 75009 PARIS,48.8762245,2.3448493287,1977-01-01,A,02,,PME,5710
309973980,CHRISTIAN REY,,,2,1,82110,LAUZERTE,82,76,RUE DE LA GENDARMERIE 82110 LAUZERTE,44.261909477,1.1567177505,1977-01-01,A,NN,,PME,1000
309993707,PATRICK HAMELLE,,,2,1,34140,MEZE,34,76,12 RES LE COURRIER DU PRINTEMPS 34140 MEZE,43.425617487,3.6008084961,1900-01-01,A,NN,,PME,1000
310047162,COMPAGNIE COURTAGE INTER EUROPE - C.I.E (CIE),COMPAGNIE COURTAGE INTER EUROPE - C.I.E,CIE,3,1,92400,COURBEVOIE,92,11,14 RUE EDGAR QUINET 92400 COURBEVOIE,48.904808592,2.2678215125,1977-01-01,A,02,,PME,5710
310154869,DOMINIQUE GUILLEMAIN,,,3,1,75015,PARIS,75,11,19 RUE AUGUSTE CHABRIERES 75015 PARIS,48.8348276932626,2.2894659262234,1977-01-01,A,NN,,PME,1000
344719836,MULTI ASSISTANCE INTERNATIONALE (MAI),MULTI ASSISTANCE INTERNATIONALE,MAI,2,1,75013,PARIS,75,11,38 RUE BOBILLOT 75013 PARIS,48.827156256,2.351561639,1988-04-01,A,11,,PME,5599
344747043,RICHARD FELTZ,,,1,1,67230,HUTTENHEIM,67,44,7 RUE DU 1ER DECEMBRE 67230 HUTTENHEIM,48.357841528,7.5781113978,1984-01-01,A,NN,,PME,1000
344792429,JEAN GAUSSERAND,,,1,1,11000,CARCASSONNE,11,76,6 SQUARE GAMBETTA 11000 CARCASSONNE,43.2124520451318,2.35721471750521,1988-01-01,A,NN,,PME,1000
344844071,CHRISTIAN SORIGNET,,,6,1,54500,VANDŒUVRE-LES-NANCY,54,44,13 RUE DU LUXEMBOURG 54500 VANDŒUVRE-LES-NANCY,48.664303809,6.1705023066,1988-03-01,A,NN,,PME,1000
344853601,PHILIPPE LOOF,,,2,1,73000,CHAMBERY,73,84,SCP GOTTELAND LOOF 191 CHEMIN DES MOULINS 73000 CHAMBERY,45.570394734,5.9291531385,1988-01-01,A,NN,,PME,1000
344862701,SOCIETE EUROPEENNE DE COURTAGE,SOCIETE EUROPEENNE DE COURTAGE,,2,1,68100,MULHOUSE,68,44,32 RUE DE BALE 68100 MULHOUSE,47.746902962,7.3451603473,1988-05-20,A,NN,,PME,5499
344871777,IVAN CHOUCROUN,,,2,1,91430,IGNY,91,11,69 AVENUE DE LA REPUBLIQUE 91430 IGNY,48.7315382607927,2.22298463180487,1987-04-01,A,NN,,PME,1000
344892385,FRANCK LE PIN,,,2,1,44390,PETIT-MARS,44,52,CENTRE DE L'ARDRE 25 RTE DE NANTES 44390 PETIT-MARS,47.393110047,-1.454615129,1988-04-01,A,NN,,PME,1000
344913413,ALL-ASSURANCES,ALL-ASSURANCES,,2,1,75017,PARIS,75,11,20 RUE DE TOCQUEVILLE 75017 PARIS,48.882811036,2.3135177377,1988-05-17,A,02,,PME,5499
344957287,C.L.D. ASSURANCES COLIN LE ROY DUVAL,C.L.D. ASSURANCES COLIN LE ROY DUVAL,,4,1,75016,PARIS,75,11,61 AVENUE DE LA GRANDE ARMEE 75016 PARIS,48.87583795,2.287417921,1988-04-28,A,NN,,PME,5710
345011068,ALAIN DECOUX,,,2,1,77170,BRIE-COMTE-ROBERT,77,11,14 RUE CHARLES GOUNOD 77170 BRIE-COMTE-ROBERT,48.684154219,2.6038266201,1988-01-01,A,NN,,PME,1000
345029581,SOCIETE EUROPEENNE DE COURTAGE,SOCIETE EUROPEENNE DE COURTAGE,,2,1,68260,KINGERSHEIM,68,44,90 RUE DE GUEBWILLER 68260 KINGERSHEIM,47.7910956583048,7.31631836929081,1988-06-01,A,NN,,PME,5499
345077945,PROSPER,PROSPER,,1,1,92150,SURESNES,92,11,9 RUE PAGES 92150 SURESNES,48.871587602,2.229738992,1988-01-01,A,NN,,PME,2900
345104467,THIERRY BODIN,,,1,1,33390,BLAYE,33,75,5 PLACE RABOLTE 33390 BLAYE,45.126678069,-0.662477557,1988-05-09,A,01,,PME,1000
345182950,CONSULTANT PREVOYANCE RETRAITE MALADIE (CPRM),CONSULTANT PREVOYANCE RETRAITE MALADIE,CPRM,1,1,75002,PARIS,75,11,10 RUE SAINT-MARC 75002 PARIS,48.870392959,2.3413658428,1988-05-01,A,NN,,PME,5499
345205900,AGENCE AUXERROISE D ASSURANCES (AADA),AGENCE AUXERROISE D ASSURANCES,AADA,1,1,89000,AUXERRE,89,27,13 B RUE D EGLENY 89000 AUXERRE,47.795208959,3.5656004282,1988-05-02,A,NN,,PME,2310
345246375,JEAN HISTA,,,3,1,89100,SENS,89,27,64 RUE DE LA REPUBLIQUE 89100 SENS,48.197002812,3.2831917134,1988-06-16,A,NN,,PME,1000
345271092,YVES MENEL,,,2,1,75016,PARIS,75,11,8 RUE MASPERO 75016 PARIS,48.859801311,2.2724122618,1981-04-01,A,01,,PME,1000
345280085,KARINE TRAMIER (MICHEL DE CHABANNE DU PEUX),,,1,1,13001,MARSEILLE,13,93,15 RUE BEAUVAU 13001 MARSEILLE,43.294054466,5.3757348464,1988-01-15,A,02,,PME,1000
345307797,JEAN VIGNON (EFIGEST),,,4,1,75016,PARIS,75,11,34 AVENUE KLEBER 75016 PARIS,48.8703645667768,2.29227270030061,1988-07-01,A,NN,,PME,1000
345323356,MARIE MONTOUT,,,1,1,97110,POINTE A PITRE,971,01,CABINET D'ASSURANCE MARTY IMMEUBLE BDAF 97110 POINTE A PITRE,16.24457653,-61.53420527,1982-06-30,A,NN,,PME,1000
347430522,SOC FRANCAISE D EXPERTISE SOFREX,SOC FRANCAISE D EXPERTISE SOFREX,,3,1,59700,MARCQ-EN-BARŒUL,59,32,BATIMENT B - ESPACE EUROPE 340 AVENUE DE LA MARNE 59700 MARCQ-EN-BARŒUL,50.6756796820916,3.11638404456346,1988-07-01,A,NN,,ETI,5710
347485625,EXASBAT CONSEIL,EXASBAT CONSEIL,,3,1,45000,ORLEANS,45,24,14 RUE DE PATAY 45000 ORLEANS,47.909424296986,1.90230301941481,1988-08-01,A,NN,,PME,5710
